year,quarter,state,district,count,amount
2023,Q4,Tamil Nadu,Dindigul,1396,2302850.0
2023,Q4,Tamil Nadu,Sivaganga,773,1132557.0
2023,Q4,Tamil Nadu,Tenkasi,636,920704.0
2023,Q4,Tamil Nadu,Chengalpattu,11085,14820002.0
2023,Q4,Tamil Nadu,Kanniyakumari,1196,2137532.0
2023,Q4,Tamil Nadu,Tirunelveli,1313,1737016.0
2023,Q4,Tamil Nadu,Thiruvallur,12314,14959202.0
2023,Q4,Tamil Nadu,Theni,936,1403542.0
2023,Q4,Tamil Nadu,Ranipet,893,1241927.0
2023,Q4,Tamil Nadu,Namakkal,1329,1930753.0
2023,Q4,Tamil Nadu,Vellore,1207,1823526.0
2023,Q4,Tamil Nadu,Thiruvarur,578,770611.0
2023,Q2,Tamil Nadu,Tiruchirappalli,1715,2570522.0
2023,Q2,Tamil Nadu,Ramanathapuram,357,503848.0
2023,Q2,Tamil Nadu,Krishnagiri,2245,3368129.0
2023,Q2,Tamil Nadu,Cuddalore,1276,1830379.0
2023,Q2,Tamil Nadu,Kancheepuram,5617,6741272.0
2023,Q2,Tamil Nadu,Tiruppur,3632,5133652.0
2023,Q2,Tamil Nadu,Dharmapuri,560,846952.0
2023,Q2,Tamil Nadu,Thoothukkudi,674,997002.0
2023,Q2,Tamil Nadu,Thanjavur,1081,1723697.0
2023,Q2,Tamil Nadu,Madurai,2807,3493908.0
2023,Q2,Tamil Nadu,Tiruvannamalai,775,1165967.0
2023,Q2,Tamil Nadu,Salem,2159,3040483.0
2023,Q2,Tamil Nadu,Nagapattinam,592,894392.0
2023,Q2,Tamil Nadu,Tirupathur,498,892473.0
2023,Q2,Tamil Nadu,Ariyalur,234,307459.0
2023,Q2,Tamil Nadu,Chennai,15678,16453783.0
2023,Q2,Tamil Nadu,The Nilgiris,492,976952.0
2023,Q2,Tamil Nadu,Erode,1601,2565724.0
2023,Q2,Tamil Nadu,Karur,435,711066.0
2023,Q2,Tamil Nadu,Kallakkurichi,370,611207.0
2023,Q2,Tamil Nadu,Viluppuram,818,1382534.0
2023,Q2,Tamil Nadu,Pudukkottai,402,612366.0
2023,Q2,Tamil Nadu,Perambalur,153,227304.0
2023,Q2,Tamil Nadu,Coimbatore,7642,11108776.0
2023,Q2,Tamil Nadu,Virudhunagar,595,908767.0
2023,Q2,Tamil Nadu,Dindigul,910,1545130.0
2023,Q2,Tamil Nadu,Sivaganga,466,843986.0
2023,Q2,Tamil Nadu,Tenkasi,426,743203.0
2023,Q2,Tamil Nadu,Chengalpattu,9446,12053100.0
2023,Q2,Tamil Nadu,Kanniyakumari,853,1643425.0
2023,Q2,Tamil Nadu,Tirunelveli,928,1457940.0
2023,Q2,Tamil Nadu,Thiruvallur,10840,12569262.0
2023,Q2,Tamil Nadu,Theni,624,1055890.0
2023,Q2,Tamil Nadu,Ranipet,649,929549.0
2023,Q2,Tamil Nadu,Namakkal,878,1377463.0
2023,Q2,Tamil Nadu,Vellore,865,1475845.0
2023,Q2,Tamil Nadu,Thiruvarur,405,564784.0
2023,Q3,Tamil Nadu,Tiruchirappalli,2159,2940470.0
2023,Q3,Tamil Nadu,Ramanathapuram,416,573665.0
2023,Q3,Tamil Nadu,Krishnagiri,2762,3917713.0
2023,Q3,Tamil Nadu,Cuddalore,1568,2412390.0
2023,Q3,Tamil Nadu,Kancheepuram,6210,7517191.0
2023,Q3,Tamil Nadu,Tiruppur,4011,5538630.0
2023,Q3,Tamil Nadu,Dharmapuri,723,1208053.0
2023,Q3,Tamil Nadu,Thoothukkudi,742,1228771.0
2023,Q3,Tamil Nadu,Thanjavur,1271,1715958.0
2023,Q3,Tamil Nadu,Madurai,3482,3880637.0
2023,Q3,Tamil Nadu,Tiruvannamalai,905,1301476.0
2023,Q3,Tamil Nadu,Salem,2839,3721101.0
2023,Q3,Tamil Nadu,Nagapattinam,825,1138414.0
2023,Q3,Tamil Nadu,Tirupathur,573,887565.0
2023,Q3,Tamil Nadu,Ariyalur,356,437403.0
2023,Q3,Tamil Nadu,Chennai,17189,16904783.0
2023,Q3,Tamil Nadu,The Nilgiris,587,956502.0
2023,Q3,Tamil Nadu,Erode,1873,2733513.0
2023,Q3,Tamil Nadu,Karur,556,904019.0
2023,Q3,Tamil Nadu,Kallakkurichi,468,619617.0
2023,Q3,Tamil Nadu,Viluppuram,1091,1479600.0
2023,Q3,Tamil Nadu,Pudukkottai,569,646934.0
2023,Q3,Tamil Nadu,Perambalur,184,331667.0
2023,Q3,Tamil Nadu,Coimbatore,9191,12345880.0
2023,Q3,Tamil Nadu,Virudhunagar,719,959150.0
2023,Q3,Tamil Nadu,Dindigul,1193,1896683.0
2023,Q3,Tamil Nadu,Sivaganga,575,842408.0
2023,Q3,Tamil Nadu,Tenkasi,493,683080.0
2023,Q3,Tamil Nadu,Chengalpattu,10034,12400195.0
2023,Q3,Tamil Nadu,Kanniyakumari,946,1689767.0
2023,Q3,Tamil Nadu,Tirunelveli,1148,1588116.0
2023,Q3,Tamil Nadu,Thiruvallur,11243,13346229.0
2023,Q3,Tamil Nadu,Theni,724,1035771.0
2023,Q3,Tamil Nadu,Ranipet,826,1063558.0
2023,Q3,Tamil Nadu,Namakkal,1051,1482656.0
2023,Q3,Tamil Nadu,Vellore,1022,1616090.0
2023,Q3,Tamil Nadu,Thiruvarur,545,679938.0
2023,Q1,Tamil Nadu,Tiruchirappalli,1856,2656812.0
2023,Q1,Tamil Nadu,Ramanathapuram,444,700951.0
2023,Q1,Tamil Nadu,Krishnagiri,2241,3438813.0
2023,Q1,Tamil Nadu,Cuddalore,1361,2049733.0
2023,Q1,Tamil Nadu,Kancheepuram,6509,7876962.0
2023,Q1,Tamil Nadu,Tiruppur,4156,5722551.0
2023,Q1,Tamil Nadu,Dharmapuri,555,830407.0
2023,Q1,Tamil Nadu,Thoothukkudi,695,1064607.0
2023,Q1,Tamil Nadu,Thanjavur,1165,1743831.0
2023,Q1,Tamil Nadu,Madurai,3374,4231159.0
2023,Q1,Tamil Nadu,Tiruvannamalai,763,1064885.0
2023,Q1,Tamil Nadu,Salem,2276,3567805.0
2023,Q1,Tamil Nadu,Nagapattinam,628,951441.0
2023,Q1,Tamil Nadu,Tirupathur,498,811062.0
2023,Q1,Tamil Nadu,Ariyalur,350,466602.0
2023,Q1,Tamil Nadu,Chennai,20140,20511279.0
2023,Q1,Tamil Nadu,The Nilgiris,459,949947.0
2023,Q1,Tamil Nadu,Erode,1715,2905765.0
2023,Q1,Tamil Nadu,Karur,529,840372.0
2023,Q1,Tamil Nadu,Kallakkurichi,378,572962.0
2023,Q1,Tamil Nadu,Viluppuram,914,1400424.0
2023,Q1,Tamil Nadu,Pudukkottai,354,477775.0
2023,Q1,Tamil Nadu,Perambalur,134,224947.0
2023,Q1,Tamil Nadu,Coimbatore,8237,11516151.0
2023,Q1,Tamil Nadu,Virudhunagar,747,1009833.0
2023,Q1,Tamil Nadu,Dindigul,1055,1804978.0
2023,Q1,Tamil Nadu,Sivaganga,484,754579.0
2023,Q1,Tamil Nadu,Tenkasi,443,668955.0
2023,Q1,Tamil Nadu,Chengalpattu,10889,13219385.0
2023,Q1,Tamil Nadu,Kanniyakumari,938,1672864.0
2023,Q1,Tamil Nadu,Tirunelveli,968,1396752.0
2023,Q1,Tamil Nadu,Thiruvallur,11786,13822733.0
2023,Q1,Tamil Nadu,Theni,637,1061239.0
2023,Q1,Tamil Nadu,Ranipet,651,893464.0
2023,Q1,Tamil Nadu,Namakkal,895,1483906.0
2023,Q1,Tamil Nadu,Vellore,1021,1626820.0
2023,Q1,Tamil Nadu,Thiruvarur,445,717471.0
2020,Q4,Telangana,Narayanpet,74,22761.0
2020,Q4,Telangana,Nalgonda,834,464673.0
2020,Q4,Telangana,Jangaon,159,73054.0
2020,Q4,Telangana,Bhadradri Kothagudem,597,290516.0
2020,Q4,Telangana,Warangal Rural,257,110578.0
2020,Q4,Telangana,Kumuram Bheem Asifabad,107,49848.0
2020,Q4,Telangana,Nizamabad,491,256473.0
2020,Q4,Telangana,Adilabad,174,70112.0
2020,Q4,Telangana,Rajanna Sircilla,172,61230.0
2020,Q4,Telangana,Nagarkurnool,175,71716.0
2020,Q4,Telangana,Peddapalle,408,194179.0
2020,Q4,Telangana,Nirmal,209,98114.0
2020,Q4,Telangana,Mahabubabad,204,104128.0
2020,Q4,Telangana,Sangareddy,797,507751.0
2020,Q4,Telangana,Wanaparthy,126,51086.0
2020,Q4,Telangana,Vikarabad,161,76221.0
2020,Q4,Telangana,Jagtial,296,145110.0
2020,Q4,Telangana,Yadadri Bhuvanagiri,254,152909.0
2020,Q4,Telangana,Medak,198,120566.0
2020,Q4,Telangana,Mahbubnagar,292,152298.0
2020,Q4,Telangana,Jaya Shankar Bhalupally,151,71066.0
2020,Q4,Telangana,Warangal Urban,1030,522488.0
2020,Q4,Telangana,Rangareddy,3486,2124943.0
2020,Q4,Telangana,Hyderabad,3682,1892565.0
2020,Q4,Telangana,Suryapet,445,211438.0
2020,Q4,Telangana,Jogulamba Gadwal,136,42936.0
2020,Q4,Telangana,Kamareddy,299,131614.0
2020,Q4,Telangana,Mulugu,84,34417.0
2020,Q4,Telangana,Medchal Malkajgiri,3298,2034226.0
2020,Q4,Telangana,Karimnagar,649,307932.0
2020,Q4,Telangana,Mancherial,515,274989.0
2020,Q4,Telangana,Siddipet,387,175621.0
2020,Q4,Telangana,Khammam,814,441541.0
2020,Q2,Telangana,Narayanpet,21,4626.0
2020,Q2,Telangana,Nalgonda,335,71500.0
2020,Q2,Telangana,Jangaon,101,22256.0
2020,Q2,Telangana,Bhadradri Kothagudem,180,38966.0
2020,Q2,Telangana,Warangal Rural,100,20821.0
2020,Q2,Telangana,Kumuram Bheem Asifabad,46,9879.0
2020,Q2,Telangana,Nizamabad,379,73253.0
2020,Q2,Telangana,Adilabad,44,9191.0
2020,Q2,Telangana,Rajanna Sircilla,92,19833.0
2020,Q2,Telangana,Nagarkurnool,102,21605.0
2020,Q2,Telangana,Peddapalle,213,44319.0
2020,Q2,Telangana,Nirmal,70,14299.0
2020,Q2,Telangana,Mahabubabad,113,23167.0
2020,Q2,Telangana,Sangareddy,712,134962.0
2020,Q2,Telangana,Wanaparthy,61,14337.0
2020,Q2,Telangana,Vikarabad,78,17263.0
2020,Q2,Telangana,Jagtial,116,26068.0
2020,Q2,Telangana,Yadadri Bhuvanagiri,132,27809.0
2020,Q2,Telangana,Medak,77,16071.0
2020,Q2,Telangana,Mahbubnagar,148,28077.0
2020,Q2,Telangana,Jaya Shankar Bhalupally,55,12593.0
2020,Q2,Telangana,Warangal Urban,786,147920.0
2020,Q2,Telangana,Rangareddy,4495,778492.0
2020,Q2,Telangana,Hyderabad,4783,805518.0
2020,Q2,Telangana,Suryapet,183,36435.0
2020,Q2,Telangana,Jogulamba Gadwal,91,19239.0
2020,Q2,Telangana,Kamareddy,144,30475.0
2020,Q2,Telangana,Mulugu,26,6723.0
2020,Q2,Telangana,Medchal Malkajgiri,4150,711890.0
2020,Q2,Telangana,Karimnagar,410,78638.0
2020,Q2,Telangana,Mancherial,220,42506.0
2020,Q2,Telangana,Siddipet,206,41839.0
2020,Q2,Telangana,Khammam,334,68883.0
2020,Q3,Telangana,Narayanpet,149,32049.0
2020,Q3,Telangana,Nalgonda,1035,269617.0
2020,Q3,Telangana,Jangaon,273,60575.0
2020,Q3,Telangana,Bhadradri Kothagudem,816,217549.0
2020,Q3,Telangana,Warangal Rural,370,94002.0
2020,Q3,Telangana,Kumuram Bheem Asifabad,142,38117.0
2020,Q3,Telangana,Nizamabad,857,243682.0
2020,Q3,Telangana,Adilabad,241,53855.0
2020,Q3,Telangana,Rajanna Sircilla,185,59989.0
2020,Q3,Telangana,Nagarkurnool,293,73011.0
2020,Q3,Telangana,Peddapalle,609,170114.0
2020,Q3,Telangana,Nirmal,266,72468.0
2020,Q3,Telangana,Mahabubabad,342,86451.0
2020,Q3,Telangana,Sangareddy,1442,363881.0
2020,Q3,Telangana,Wanaparthy,205,52693.0
2020,Q3,Telangana,Vikarabad,290,69322.0
2020,Q3,Telangana,Jagtial,490,139624.0
2020,Q3,Telangana,Yadadri Bhuvanagiri,316,72815.0
2020,Q3,Telangana,Medak,252,67248.0
2020,Q3,Telangana,Mahbubnagar,525,130393.0
2020,Q3,Telangana,Jaya Shankar Bhalupally,206,52742.0
2020,Q3,Telangana,Warangal Urban,1612,385281.0
2020,Q3,Telangana,Rangareddy,6340,1509162.0
2020,Q3,Telangana,Hyderabad,6331,1397580.0
2020,Q3,Telangana,Suryapet,639,153796.0
2020,Q3,Telangana,Jogulamba Gadwal,221,54595.0
2020,Q3,Telangana,Kamareddy,457,118381.0
2020,Q3,Telangana,Mulugu,107,27634.0
2020,Q3,Telangana,Medchal Malkajgiri,5929,1415970.0
2020,Q3,Telangana,Karimnagar,1157,313760.0
2020,Q3,Telangana,Mancherial,531,142803.0
2020,Q3,Telangana,Siddipet,541,149772.0
2020,Q3,Telangana,Khammam,1226,317612.0
2020,Q2,Sikkim,South,4,1058.0
2020,Q2,Sikkim,East,16,3449.0
2020,Q2,Sikkim,North,1,282.0
2020,Q4,Sikkim,South,11,26418.0
2020,Q4,Sikkim,West,7,7085.0
2020,Q4,Sikkim,East,41,26778.0
2020,Q4,Sikkim,North,8,9933.0
2020,Q3,Sikkim,South,20,5534.0
2020,Q3,Sikkim,West,5,1319.0
2020,Q3,Sikkim,East,66,20284.0
2020,Q3,Sikkim,North,3,863.0
2023,Q4,Rajasthan,Pali,1075,2319933.0
2023,Q4,Rajasthan,Ganganagar,1568,3815148.0
2023,Q4,Rajasthan,Churu,817,1765488.0
2023,Q4,Rajasthan,Jaipur,14759,25167653.0
2023,Q4,Rajasthan,Baran,352,625277.0
2023,Q4,Rajasthan,Bhilwara,1273,2336387.0
2023,Q4,Rajasthan,Banswara,376,844405.0
2023,Q4,Rajasthan,Dungarpur,302,686355.0
2023,Q4,Rajasthan,Tonk,487,832225.0
2023,Q4,Rajasthan,Jodhpur,2664,5759170.0
2023,Q4,Rajasthan,Karauli,513,715305.0
2023,Q4,Rajasthan,Udaipur,2003,3871070.0
2023,Q4,Rajasthan,Dausa,735,1310069.0
2023,Q4,Rajasthan,Nagaur,1116,2578905.0
2023,Q4,Rajasthan,Bharatpur,1041,1859378.0
2023,Q4,Rajasthan,Barmer,1178,2154556.0
2023,Q4,Rajasthan,Ajmer,1592,3250093.0
2023,Q4,Rajasthan,Chittorgarh,798,1498544.0
2023,Q4,Rajasthan,Hanumangarh,988,2417402.0
2023,Q4,Rajasthan,Pratapgarh,234,505797.0
2023,Q4,Rajasthan,Sawai Madhopur,706,1059545.0
2023,Q4,Rajasthan,Jalore,857,2009408.0
2023,Q4,Rajasthan,Bikaner,1063,2566919.0
2023,Q4,Rajasthan,Sikar,2239,5113462.0
2023,Q4,Rajasthan,Dholpur,441,640838.0
2023,Q4,Rajasthan,Sirohi,671,1255661.0
2023,Q4,Rajasthan,Rajsamand,535,1309132.0
2023,Q4,Rajasthan,Jaisalmer,448,960645.0
2023,Q4,Rajasthan,Bundi,456,830508.0
2023,Q4,Rajasthan,Jhalawar,434,807179.0
2023,Q4,Rajasthan,Alwar,3719,6055979.0
2023,Q4,Rajasthan,Kota,2256,3768494.0
2023,Q4,Rajasthan,Jhunjhunu,2045,4010722.0
2023,Q3,Rajasthan,Pali,840,1610627.0
2023,Q3,Rajasthan,Ganganagar,1375,2796149.0
2023,Q3,Rajasthan,Churu,667,1280151.0
2023,Q3,Rajasthan,Jaipur,12126,17396150.0
2023,Q3,Rajasthan,Baran,312,409649.0
2023,Q3,Rajasthan,Bhilwara,1120,1640986.0
2023,Q3,Rajasthan,Banswara,261,544118.0
2023,Q3,Rajasthan,Dungarpur,232,449831.0
2023,Q3,Rajasthan,Tonk,401,666641.0
2023,Q3,Rajasthan,Jodhpur,2226,3899276.0
2023,Q3,Rajasthan,Karauli,311,473379.0
2023,Q3,Rajasthan,Udaipur,1530,2516943.0
2023,Q3,Rajasthan,Dausa,636,1013685.0
2023,Q3,Rajasthan,Nagaur,921,1818965.0
2023,Q3,Rajasthan,Bharatpur,843,1107577.0
2023,Q3,Rajasthan,Barmer,982,1729964.0
2023,Q3,Rajasthan,Ajmer,1264,2227826.0
2023,Q3,Rajasthan,Chittorgarh,619,959640.0
2023,Q3,Rajasthan,Hanumangarh,849,1707937.0
2023,Q3,Rajasthan,Pratapgarh,157,271472.0
2023,Q3,Rajasthan,Sawai Madhopur,468,514291.0
2023,Q3,Rajasthan,Jalore,649,1403920.0
2023,Q3,Rajasthan,Bikaner,878,1575433.0
2023,Q3,Rajasthan,Sikar,1700,3072011.0
2023,Q3,Rajasthan,Dholpur,307,381689.0
2023,Q3,Rajasthan,Sirohi,461,832972.0
2023,Q3,Rajasthan,Rajsamand,430,805022.0
2023,Q3,Rajasthan,Jaisalmer,347,668907.0
2023,Q3,Rajasthan,Bundi,349,509678.0
2023,Q3,Rajasthan,Jhalawar,339,491062.0
2023,Q3,Rajasthan,Alwar,2985,4117855.0
2023,Q3,Rajasthan,Kota,1815,2640773.0
2023,Q3,Rajasthan,Jhunjhunu,1560,2794205.0
2023,Q2,Rajasthan,Pali,850,1667300.0
2023,Q2,Rajasthan,Ganganagar,1338,2918807.0
2023,Q2,Rajasthan,Churu,621,1213141.0
2023,Q2,Rajasthan,Jaipur,11344,16436901.0
2023,Q2,Rajasthan,Baran,257,373784.0
2023,Q2,Rajasthan,Bhilwara,911,1288386.0
2023,Q2,Rajasthan,Banswara,279,523173.0
2023,Q2,Rajasthan,Dungarpur,233,416908.0
2023,Q2,Rajasthan,Tonk,395,556434.0
2023,Q2,Rajasthan,Jodhpur,2104,3840402.0
2023,Q2,Rajasthan,Karauli,282,489116.0
2023,Q2,Rajasthan,Udaipur,1395,2244456.0
2023,Q2,Rajasthan,Dausa,553,850262.0
2023,Q2,Rajasthan,Nagaur,911,1775711.0
2023,Q2,Rajasthan,Bharatpur,739,1106124.0
2023,Q2,Rajasthan,Barmer,871,1478565.0
2023,Q2,Rajasthan,Ajmer,1135,1987074.0
2023,Q2,Rajasthan,Chittorgarh,531,999797.0
2023,Q2,Rajasthan,Hanumangarh,910,1871954.0
2023,Q2,Rajasthan,Pratapgarh,185,330299.0
2023,Q2,Rajasthan,Sawai Madhopur,430,540892.0
2023,Q2,Rajasthan,Jalore,629,1584650.0
2023,Q2,Rajasthan,Bikaner,1056,1718469.0
2023,Q2,Rajasthan,Sikar,1665,2894145.0
2023,Q2,Rajasthan,Dholpur,289,380366.0
2023,Q2,Rajasthan,Sirohi,433,765644.0
2023,Q2,Rajasthan,Rajsamand,386,732495.0
2023,Q2,Rajasthan,Jaisalmer,261,485763.0
2023,Q2,Rajasthan,Bundi,304,506386.0
2023,Q2,Rajasthan,Jhalawar,360,578321.0
2023,Q2,Rajasthan,Alwar,2566,3803390.0
2023,Q2,Rajasthan,Kota,1583,2355864.0
2023,Q2,Rajasthan,Jhunjhunu,1364,2586470.0
2023,Q1,Rajasthan,Pali,772,1456379.0
2023,Q1,Rajasthan,Ganganagar,1361,3188557.0
2023,Q1,Rajasthan,Churu,568,1077869.0
2023,Q1,Rajasthan,Jaipur,10690,16192985.0
2023,Q1,Rajasthan,Baran,197,399654.0
2023,Q1,Rajasthan,Bhilwara,846,1509755.0
2023,Q1,Rajasthan,Banswara,213,357252.0
2023,Q1,Rajasthan,Dungarpur,232,430105.0
2023,Q1,Rajasthan,Tonk,309,615499.0
2023,Q1,Rajasthan,Jodhpur,1835,3649973.0
2023,Q1,Rajasthan,Karauli,269,458990.0
2023,Q1,Rajasthan,Udaipur,1236,2381337.0
2023,Q1,Rajasthan,Dausa,540,816764.0
2023,Q1,Rajasthan,Nagaur,769,1708571.0
2023,Q1,Rajasthan,Bharatpur,700,1108029.0
2023,Q1,Rajasthan,Barmer,827,1434427.0
2023,Q1,Rajasthan,Ajmer,1145,2363147.0
2023,Q1,Rajasthan,Chittorgarh,519,1034117.0
2023,Q1,Rajasthan,Hanumangarh,905,2288348.0
2023,Q1,Rajasthan,Pratapgarh,140,334437.0
2023,Q1,Rajasthan,Sawai Madhopur,378,490555.0
2023,Q1,Rajasthan,Jalore,638,1498953.0
2023,Q1,Rajasthan,Bikaner,824,1735270.0
2023,Q1,Rajasthan,Sikar,1621,3088894.0
2023,Q1,Rajasthan,Dholpur,280,403419.0
2023,Q1,Rajasthan,Sirohi,349,746923.0
2023,Q1,Rajasthan,Rajsamand,355,712217.0
2023,Q1,Rajasthan,Jaisalmer,241,476931.0
2023,Q1,Rajasthan,Bundi,273,528771.0
2023,Q1,Rajasthan,Jhalawar,281,434432.0
2023,Q1,Rajasthan,Alwar,2501,3861598.0
2023,Q1,Rajasthan,Kota,1343,2111503.0
2023,Q1,Rajasthan,Jhunjhunu,1258,2545389.0
2022,Q3,Meghalaya,North Garo Hills,12,33084.0
2022,Q3,Meghalaya,South West Khasi Hills,4,2956.0
2022,Q3,Meghalaya,West Garo Hills,177,337886.0
2022,Q3,Meghalaya,South Garo Hills,19,40323.0
2022,Q3,Meghalaya,East Jaintia Hills,12,16091.0
2022,Q3,Meghalaya,South West Garo Hills,13,20819.0
2022,Q3,Meghalaya,East Khasi Hills,267,427341.0
2022,Q3,Meghalaya,East Garo Hills,18,51275.0
2022,Q3,Meghalaya,Ribhoi,67,93271.0
2022,Q3,Meghalaya,West Jaintia Hills,7,11586.0
2022,Q3,Meghalaya,West Khasi Hills,4,4859.0
2022,Q1,Meghalaya,North Garo Hills,8,25357.0
2022,Q1,Meghalaya,South West Khasi Hills,2,16943.0
2022,Q1,Meghalaya,West Garo Hills,77,173099.0
2022,Q1,Meghalaya,South Garo Hills,3,2411.0
2022,Q1,Meghalaya,East Jaintia Hills,17,24138.0
2022,Q1,Meghalaya,South West Garo Hills,6,8854.0
2022,Q1,Meghalaya,East Khasi Hills,133,309643.0
2022,Q1,Meghalaya,East Garo Hills,16,39737.0
2022,Q1,Meghalaya,Ribhoi,59,103790.0
2022,Q1,Meghalaya,West Jaintia Hills,9,16740.0
2022,Q1,Meghalaya,West Khasi Hills,7,8499.0
2022,Q4,Meghalaya,North Garo Hills,16,34009.0
2022,Q4,Meghalaya,South West Khasi Hills,1,56.0
2022,Q4,Meghalaya,West Garo Hills,137,307812.0
2022,Q4,Meghalaya,South Garo Hills,21,40872.0
2022,Q4,Meghalaya,East Jaintia Hills,26,16575.0
2022,Q4,Meghalaya,South West Garo Hills,6,14977.0
2022,Q4,Meghalaya,East Khasi Hills,293,521881.0
2022,Q4,Meghalaya,East Garo Hills,24,91125.0
2022,Q4,Meghalaya,Ribhoi,91,143065.0
2022,Q4,Meghalaya,West Jaintia Hills,8,7150.0
2022,Q4,Meghalaya,West Khasi Hills,4,12007.0
2022,Q2,Meghalaya,North Garo Hills,11,16292.0
2022,Q2,Meghalaya,West Garo Hills,68,181815.0
2022,Q2,Meghalaya,South Garo Hills,8,25969.0
2022,Q2,Meghalaya,East Jaintia Hills,16,56384.0
2022,Q2,Meghalaya,South West Garo Hills,2,1461.0
2022,Q2,Meghalaya,East Khasi Hills,190,337842.0
2022,Q2,Meghalaya,East Garo Hills,16,43473.0
2022,Q2,Meghalaya,Ribhoi,54,94630.0
2022,Q2,Meghalaya,West Jaintia Hills,7,9236.0
2022,Q2,Meghalaya,West Khasi Hills,7,21992.0
2021,Q2,Mizoram,Serchhip,2,811.0
2021,Q2,Mizoram,Aizawl,149,105527.0
2021,Q2,Mizoram,Lunglei,9,2272.0
2021,Q2,Mizoram,Mamit,4,6121.0
2021,Q2,Mizoram,Lawngtlai,9,1913.0
2021,Q2,Mizoram,Kolasib,4,188.0
2021,Q2,Mizoram,Champhai,8,2921.0
2021,Q2,Mizoram,Saiha,2,5052.0
2021,Q3,Mizoram,Serchhip,4,2795.0
2021,Q3,Mizoram,Aizawl,58,66033.0
2021,Q3,Mizoram,Lunglei,6,2258.0
2021,Q3,Mizoram,Mamit,5,5242.0
2021,Q3,Mizoram,Lawngtlai,4,1076.0
2021,Q3,Mizoram,Kolasib,2,982.0
2021,Q3,Mizoram,Champhai,2,5255.0
2021,Q1,Mizoram,Serchhip,1,33.0
2021,Q1,Mizoram,Aizawl,374,268255.0
2021,Q1,Mizoram,Lunglei,6,6233.0
2021,Q1,Mizoram,Mamit,9,9501.0
2021,Q1,Mizoram,Lawngtlai,4,2213.0
2021,Q1,Mizoram,Kolasib,3,2659.0
2021,Q1,Mizoram,Champhai,16,10334.0
2021,Q1,Mizoram,Saiha,2,3613.0
2021,Q4,Mizoram,Serchhip,4,8840.0
2021,Q4,Mizoram,Aizawl,58,91842.0
2021,Q4,Mizoram,Lunglei,12,23824.0
2021,Q4,Mizoram,Mamit,10,14175.0
2021,Q4,Mizoram,Lawngtlai,6,15826.0
2021,Q4,Mizoram,Kolasib,5,8865.0
2021,Q4,Mizoram,Champhai,1,2611.0
2021,Q4,Mizoram,Saiha,4,9864.0
2022,Q3,Puducherry,Karaikal,174,251500.0
2022,Q3,Puducherry,Puducherry,1335,1659848.0
2022,Q3,Puducherry,Yanam,27,39021.0
2022,Q3,Puducherry,Mahe,49,75160.0
2022,Q2,Puducherry,Karaikal,107,163314.0
2022,Q2,Puducherry,Puducherry,981,1315292.0
2022,Q2,Puducherry,Yanam,28,39360.0
2022,Q2,Puducherry,Mahe,40,79820.0
2022,Q1,Puducherry,Karaikal,113,163884.0
2022,Q1,Puducherry,Puducherry,1026,1416491.0
2022,Q1,Puducherry,Yanam,29,31144.0
2022,Q1,Puducherry,Mahe,31,51885.0
2022,Q4,Puducherry,Karaikal,304,389357.0
2022,Q4,Puducherry,Puducherry,1916,2147849.0
2022,Q4,Puducherry,Yanam,43,76625.0
2022,Q4,Puducherry,Mahe,68,79299.0
2023,Q1,Punjab,Shahid Bhagat Singh Nagar,113,270926.0
2023,Q1,Punjab,Fazilka,279,735752.0
2023,Q1,Punjab,Barnala,82,244168.0
2023,Q1,Punjab,Mansa,131,393869.0
2023,Q1,Punjab,Ludhiana,1837,3230691.0
2023,Q1,Punjab,Sri Muktsar Sahib,117,392345.0
2023,Q1,Punjab,Patiala,682,1650931.0
2023,Q1,Punjab,Pathankot,514,1060019.0
2023,Q1,Punjab,Fatehgarh Sahib,133,331214.0
2023,Q1,Punjab,Rupnagar,275,707224.0
2023,Q1,Punjab,Tarn Taran,203,666379.0
2023,Q1,Punjab,Sas Nagar,2146,4086044.0
2023,Q1,Punjab,Sangrur,232,618425.0
2023,Q1,Punjab,Jalandhar,931,1754296.0
2023,Q1,Punjab,Bathinda,545,1283520.0
2023,Q1,Punjab,Kapurthala,294,587248.0
2023,Q1,Punjab,Firozepur,187,387819.0
2023,Q1,Punjab,Gurdaspur,353,885643.0
2023,Q1,Punjab,Amritsar,917,1865322.0
2023,Q1,Punjab,Faridkot,151,316494.0
2023,Q1,Punjab,Hoshiarpur,500,1328429.0
2023,Q1,Punjab,Moga,194,534208.0
2023,Q4,Punjab,Shahid Bhagat Singh Nagar,107,258431.0
2023,Q4,Punjab,Fazilka,275,761697.0
2023,Q4,Punjab,Barnala,92,225787.0
2023,Q4,Punjab,Mansa,124,335188.0
2023,Q4,Punjab,Ludhiana,2308,4051850.0
2023,Q4,Punjab,Sri Muktsar Sahib,133,361455.0
2023,Q4,Punjab,Patiala,807,1673018.0
2023,Q4,Punjab,Pathankot,575,1183980.0
2023,Q4,Punjab,Fatehgarh Sahib,206,360389.0
2023,Q4,Punjab,Rupnagar,329,908180.0
2023,Q4,Punjab,Tarn Taran,240,692292.0
2023,Q4,Punjab,Sas Nagar,2981,5886008.0
2023,Q4,Punjab,Sangrur,291,788128.0
2023,Q4,Punjab,Jalandhar,1053,2203746.0
2023,Q4,Punjab,Bathinda,1139,1993422.0
